iter	Passed	Remaining
4511	47316	162420
4512	47327	162410
4513	47338	162404
4514	47349	162393
4515	47360	162384
4516	47371	162376
4517	47382	162366
4518	47391	162353
4519	47403	162347
4520	47414	162338
4521	47424	162326
4522	47434	162314
4523	47445	162303
4524	47455	162292
4525	47467	162285
4526	47477	162274
4527	47487	162262
4528	47499	162257
4529	47509	162245
4530	47519	162232
4531	47529	162220
4532	47539	162209
4533	47549	162198
4534	47560	162187
4535	47569	162174
4536	47579	162162
4537	47589	162147
4538	47598	162134
4539	47609	162123
4540	47619	162112
4541	47630	162103
4542	47639	162088
4543	47649	162076
4544	47660	162065
4545	47670	162054
4546	47680	162040
4547	47690	162029
4548	47699	162016
4549	47710	162004
4550	47719	161990
4551	47731	161983
4552	47740	161970
4553	47750	161956
4554	47759	161942
4555	47770	161932
4556	47779	161918
4557	47789	161907
4558	47800	161896
4559	47810	161883
4560	47820	161873
4561	47830	161861
4562	47840	161847
4563	47850	161837
4564	47861	161826
4565	47871	161816
4566	47881	161803
4567	47893	161796
4568	47903	161785
4569	47913	161773
4570	47923	161760
4571	47932	161745
4572	47942	161732
4573	47951	161718
4574	47962	161709
4575	47972	161698
4576	47983	161688
4577	47993	161676
4578	48004	161666
4579	48015	161660
4580	48026	161650
4581	48036	161637
4582	48046	161625
4583	48056	161615
4584	48067	161605
4585	48077	161593
4586	48087	161582
4587	48098	161571
4588	48108	161561
4589	48119	161549
4590	48129	161539
4591	48139	161525
4592	48148	161510
4593	48157	161497
4594	48167	161484
4595	48177	161472
4596	48187	161461
4597	48197	161446
4598	48206	161433
4599	48216	161420
4600	48226	161407
4601	48236	161394
4602	48245	161381
4603	48255	161368
4604	48265	161355
4605	48275	161344
4606	48284	161330
4607	48296	161322
4608	48306	161312
4609	48317	161303
4610	48327	161291
4611	48339	161284
4612	48350	161276
4613	48361	161266
4614	48370	161253
4615	48381	161243
4616	48391	161232
4617	48401	161220
4618	48411	161208
4619	48421	161196
4620	48431	161184
4621	48441	161171
4622	48451	161159
4623	48462	161150
4624	48472	161138
4625	48482	161126
4626	48492	161113
4627	48501	161100
4628	48512	161090
4629	48522	161078
4630	48533	161068
4631	48544	161059
4632	48554	161047
4633	48563	161033
4634	48573	161021
4635	48583	161009
4636	48593	160997
4637	48603	160984
4638	48613	160971
4639	48623	160962
4640	48634	160951
4641	48644	160939
4642	48655	160930
4643	48664	160915
4644	48675	160906
4645	48686	160896
4646	48696	160885
4647	48706	160873
4648	48716	160862
4649	48726	160850
4650	48736	160837
4651	48745	160823
4652	48756	160812
4653	48766	160800
4654	48775	160787
4655	48785	160774
4656	48795	160763
4657	48805	160750
4658	48815	160738
4659	48825	160725
4660	48836	160716
4661	48846	160704
4662	48856	160692
4663	48865	160678
4664	48876	160667
4665	48885	160652
4666	48895	160640
4667	48905	160628
4668	48914	160615
4669	48924	160603
4670	48935	160592
4671	48944	160577
4672	48954	160566
4673	48964	160553
4674	48974	160543
4675	48986	160536
4676	48997	160528
4677	49008	160518
4678	49019	160511
4679	49029	160498
4680	49039	160487
4681	49049	160475
4682	49060	160465
4683	49085	160501
4684	49095	160488
4685	49104	160473
4686	49113	160460
4687	49124	160452
4688	49134	160438
4689	49144	160426
4690	49155	160416
4691	49165	160406
4692	49175	160395
4693	49185	160382
4694	49195	160370
4695	49205	160359
4696	49215	160346
4697	49225	160332
4698	49235	160320
4699	49245	160310
4700	49255	160297
4701	49265	160285
4702	49275	160274
4703	49286	160263
4704	49297	160256
4705	49308	160248
4706	49319	160239
4707	49330	160228
4708	49341	160219
4709	49351	160210
4710	49363	160202
4711	49373	160191
4712	49383	160179
4713	49393	160167
4714	49403	160155
4715	49413	160143
4716	49423	160132
4717	49433	160120
4718	49443	160108
4719	49455	160102
4720	49466	160092
4721	49476	160079
4722	49486	160069
4723	49497	160058
4724	49507	160048
4725	49517	160036
4726	49527	160024
4727	49537	160013
4728	49547	160000
4729	49557	159988
4730	49567	159976
4731	49578	159966
4732	49588	159956
4733	49598	159943
4734	49607	159927
4735	49618	159917
4736	49627	159903
4737	49636	159889
4738	49646	159877
4739	49658	159869
4740	49668	159858
4741	49681	159855
4742	49695	159856
4743	49706	159847
4744	49716	159836
4745	49725	159822
4746	49736	159813
4747	49746	159801
4748	49756	159788
4749	49766	159777
4750	49777	159769
4751	49787	159757
4752	49798	159746
4753	49808	159735
4754	49819	159726
4755	49831	159719
4756	49841	159708
4757	49851	159697
4758	49862	159689
4759	49873	159679
4760	49883	159666
4761	49893	159655
4762	49903	159644
4763	49914	159633
4764	49923	159620
4765	49934	159610
4766	49946	159604
4767	49955	159589
4768	49965	159578
4769	49977	159570
4770	49992	159576
4771	50004	159569
4772	50014	159558
4773	50035	159582
4774	50047	159573
4775	50057	159564
4776	50068	159553
4777	50078	159543
4778	50088	159532
4779	50099	159520
4780	50110	159511
4781	50119	159498
4782	50130	159488
4783	50141	159481
4784	50153	159474
4785	50166	159472
4786	50177	159463
4787	50187	159452
4788	50199	159443
4789	50210	159435
4790	50220	159423
4791	50230	159412
4792	50241	159403
4793	50251	159393
4794	50261	159381
4795	50272	159371
4796	50282	159360
4797	50293	159348
4798	50303	159337
4799	50313	159326
4800	50325	159320
4801	50335	159309
4802	50348	159304
4803	50360	159300
4804	50371	159291
4805	50380	159277
4806	50391	159268
4807	50402	159259
4808	50420	159272
4809	50439	159286
4810	50459	159307
4811	50476	159318
4812	50493	159327
4813	50546	159450
4814	50557	159443
4815	50575	159456
4816	50590	159458
4817	50601	159448
4818	50612	159441
4819	50624	159436
4820	50634	159423
4821	50644	159409
4822	50657	159408
4823	50667	159396
4824	50678	159387
4825	50688	159375
4826	50700	159369
4827	50710	159357
4828	50720	159344
4829	50730	159332
4830	50739	159320
4831	50750	159311
4832	50760	159298
4833	50771	159288
4834	50781	159277
4835	50792	159266
4836	50802	159255
4837	50813	159247
4838	50824	159235
4839	50834	159223
4840	50845	159215
4841	50856	159208
4842	50866	159196
4843	50876	159181
4844	50885	159168
4845	50896	159158
4846	50906	159146
4847	50916	159135
4848	50926	159123
4849	50936	159110
4850	50946	159098
4851	50956	159087
4852	50967	159076
4853	50979	159071
4854	50989	159060
4855	51000	159050
4856	51010	159038
4857	51020	159027
4858	51031	159018
4859	51042	159007
4860	51053	159001
4861	51065	158993
4862	51076	158985
4863	51086	158973
4864	51097	158962
4865	51107	158952
4866	51118	158942
4867	51127	158927
4868	51137	158916
4869	51148	158907
4870	51158	158895
4871	51169	158886
4872	51180	158876
4873	51190	158864
4874	51200	158853
4875	51210	158841
4876	51220	158829
4877	51230	158817
4878	51241	158807
4879	51252	158798
4880	51262	158786
4881	51272	158775
4882	51283	158766
4883	51293	158753
4884	51304	158744
4885	51315	158735
4886	51326	158726
4887	51337	158716
4888	51347	158706
4889	51359	158699
4890	51369	158688
4891	51380	158678
4892	51390	158665
4893	51400	158654
4894	51410	158642
4895	51419	158629
4896	51430	158618
4897	51443	158614
4898	51453	158604
4899	51464	158596
4900	51476	158589
4901	51486	158578
4902	51497	158566
4903	51508	158558
4904	51519	158550
4905	51528	158536
4906	51540	158529
4907	51551	158520
4908	51561	158508
4909	51572	158497
4910	51581	158483
4911	51592	158474
4912	51603	158467
4913	51617	158466
4914	51627	158454
4915	51637	158441
4916	51647	158429
4917	51658	158420
4918	51669	158411
4919	51681	158405
4920	51693	158398
4921	51705	158394
4922	51717	158387
4923	51728	158379
4924	51739	158370
4925	51749	158356
4926	51758	158344
4927	51770	158335
4928	51781	158327
4929	51792	158318
4930	51803	158308
4931	51813	158298
4932	51824	158289
4933	51835	158279
4934	51845	158269
4935	51855	158256
4936	51866	158246
4937	51876	158235
4938	51887	158226
4939	51898	158216
4940	51908	158204
4941	51919	158194
4942	51929	158184
4943	51940	158173
4944	51950	158162
4945	51959	158149
4946	51970	158139
4947	51981	158128
4948	51992	158119
4949	52002	158109
4950	52013	158100
4951	52023	158087
4952	52034	158078
4953	52045	158068
4954	52055	158056
4955	52065	158045
4956	52075	158032
4957	52086	158023
4958	52096	158013
4959	52107	158004
4960	52118	157995
4961	52129	157986
4962	52140	157977
4963	52150	157964
4964	52161	157954
4965	52171	157942
4966	52181	157932
4967	52192	157920
4968	52202	157910
4969	52213	157900
4970	52223	157890
4971	52233	157876
4972	52243	157864
4973	52253	157854
4974	52264	157842
4975	52277	157841
4976	52288	157831
4977	52298	157819
4978	52310	157813
4979	52320	157802
4980	52331	157791
4981	52340	157778
4982	52351	157768
4983	52362	157758
4984	52372	157748
4985	52382	157735
4986	52392	157723
4987	52402	157710
4988	52411	157698
4989	52421	157684
4990	52432	157675
4991	52441	157661
4992	52452	157651
4993	52464	157645
4994	52474	157634
4995	52484	157622
4996	52494	157609
4997	52504	157598
4998	52515	157588
4999	52525	157576
5000	52535	157564
5001	52545	157552
5002	52555	157540
5003	52566	157530
5004	52576	157518
5005	52586	157506
5006	52598	157501
5007	52609	157492
5008	52621	157486
5009	52633	157481
5010	52644	157471
5011	52654	157460
5012	52665	157451
5013	52676	157440
5014	52687	157431
5015	52697	157420
5016	52707	157409
5017	52717	157397
5018	52728	157386
5019	52738	157374
5020	52749	157364
5021	52759	157355
5022	52769	157343
5023	52779	157330
5024	52790	157320
5025	52799	157307
5026	52810	157297
5027	52822	157292
5028	52833	157281
5029	52844	157272
5030	52854	157259
5031	52865	157250
5032	52874	157237
5033	52884	157224
5034	52895	157215
5035	52906	157205
5036	52915	157192
5037	52928	157189
5038	52939	157180
5039	52950	157171
5040	52961	157160
5041	52971	157150
5042	52984	157145
5043	52995	157138
5044	53006	157128
5045	53017	157118
5046	53028	157109
5047	53038	157099
5048	53049	157089
5049	53059	157077
5050	53069	157064
5051	53079	157052
5052	53092	157048
5053	53102	157036
5054	53112	157026
5055	53122	157014
5056	53134	157007
5057	53145	156998
5058	53156	156988
5059	53167	156981
5060	53179	156975
5061	53191	156968
5062	53204	156965
5063	53214	156954
5064	53225	156943
5065	53235	156931
5066	53244	156918
5067	53256	156910
5068	53266	156899
5069	53276	156887
5070	53286	156876
5071	53297	156866
5072	53308	156855
5073	53320	156850
5074	53331	156843
5075	53344	156837
5076	53353	156823
5077	53363	156812
5078	53374	156802
5079	53384	156789
5080	53394	156777
5081	53404	156766
5082	53413	156751
5083	53426	156748
5084	53442	156752
5085	53453	156746
5086	53466	156742
5087	53478	156734
5088	53490	156729
5089	53500	156718
5090	53511	156708
5091	53522	156698
5092	53532	156687
5093	53543	156679
5094	53554	156668
5095	53564	156658
5096	53575	156647
5097	53587	156640
5098	53598	156633
5099	53609	156622
5100	53619	156612
5101	53629	156599
5102	53640	156590
5103	53652	156584
5104	53662	156573
5105	53673	156563
5106	53684	156553
5107	53694	156542
5108	53704	156529
5109	53714	156518
5110	53725	156509
5111	53735	156497
5112	53747	156490
5113	53757	156477
5114	53767	156466
5115	53776	156453
5116	53786	156441
5117	53799	156435
5118	53809	156425
5119	53820	156414
5120	53830	156402
5121	53840	156392
5122	53850	156381
5123	53860	156369
5124	53870	156356
5125	53880	156344
5126	53890	156333
5127	53900	156320
5128	53911	156310
5129	53921	156298
5130	53931	156288
5131	53942	156278
5132	53953	156268
5133	53963	156257
5134	53974	156247
5135	53984	156236
5136	53994	156224
5137	54004	156211
5138	54014	156199
5139	54024	156187
5140	54034	156176
5141	54045	156166
5142	54056	156155
5143	54066	156144
5144	54077	156134
5145	54087	156124
5146	54097	156111
5147	54108	156103
5148	54119	156093
5149	54129	156081
5150	54139	156069
5151	54148	156056
5152	54158	156043
5153	54169	156033
5154	54179	156021
5155	54188	156007
5156	54198	155995
5157	54208	155982
5158	54218	155970
5159	54227	155957
5160	54237	155943
5161	54247	155932
5162	54257	155919
5163	54266	155906
5164	54276	155893
5165	54285	155879
5166	54296	155869
5167	54306	155857
5168	54315	155844
5169	54326	155833
5170	54336	155822
5171	54346	155809
5172	54356	155796
5173	54366	155784
5174	54376	155775
5175	54387	155765
5176	54397	155753
5177	54408	155744
5178	54418	155732
5179	54429	155721
5180	54439	155710
5181	54449	155699
5182	54461	155693
5183	54471	155682
5184	54482	155672
5185	54493	155662
5186	54503	155651
5187	54514	155640
5188	54524	155628
5189	54534	155618
5190	54545	155607
5191	54555	155595
5192	54565	155585
5193	54579	155583
5194	54589	155571
5195	54600	155562
5196	54609	155549
5197	54621	155541
5198	54632	155533
5199	54643	155524
5200	54655	155518
5201	54667	155512
5202	54680	155508
5203	54691	155498
5204	54702	155490
5205	54713	155481
5206	54726	155476
5207	54741	155478
5208	54757	155484
5209	54769	155477
5210	54783	155476
5211	54797	155476
5212	54809	155469
5213	54822	155466
5214	54832	155455
5215	54843	155444
5216	54853	155435
5217	54865	155427
5218	54875	155417
5219	54887	155409
5220	54897	155398
5221	54909	155392
5222	54920	155383
5223	54930	155369
5224	54942	155363
5225	54952	155351
5226	54963	155343
5227	54975	155337
5228	54987	155330
5229	54999	155324
5230	55010	155314
5231	55021	155306
5232	55033	155298
5233	55045	155293
5234	55058	155288
5235	55070	155281
5236	55080	155269
5237	55090	155259
5238	55101	155250
5239	55112	155240
5240	55123	155231
5241	55135	155224
5242	55149	155225
5243	55162	155219
5244	55172	155209
5245	55184	155201
5246	55194	155191
5247	55205	155180
5248	55216	155170
5249	55225	155156
5250	55236	155146
5251	55246	155136
5252	55257	155125
5253	55268	155118
5254	55279	155109
5255	55292	155104
5256	55304	155099
5257	55315	155089
5258	55326	155080
5259	55337	155072
5260	55348	155061
5261	55359	155052
5262	55369	155040
5263	55379	155030
5264	55391	155023
5265	55403	155014
5266	55415	155008
5267	55426	155000
5268	55437	154992
5269	55449	154983
5270	55459	154974
5271	55470	154964
5272	55481	154955
5273	55491	154943
5274	55501	154930
5275	55511	154920
5276	55521	154907
5277	55531	154895
5278	55541	154883
5279	55552	154873
5280	55563	154864
5281	55573	154852
5282	55583	154841
5283	55593	154829
5284	55604	154819
5285	55615	154809
5286	55627	154802
5287	55637	154790
5288	55646	154778
5289	55656	154765
5290	55666	154754
5291	55677	154743
5292	55687	154732
5293	55697	154720
5294	55707	154706
5295	55717	154695
5296	55728	154686
5297	55738	154674
5298	55747	154661
5299	55758	154651
5300	55769	154640
5301	55778	154627
5302	55788	154615
5303	55799	154604
5304	55808	154592
5305	55819	154582
5306	55830	154572
5307	55841	154562
5308	55851	154550
5309	55861	154540
5310	55872	154529
5311	55881	154516
5312	55894	154512
5313	55906	154504
5314	55917	154495
5315	55928	154488
5316	55939	154477
5317	55949	154464
5318	55959	154453
5319	55969	154442
5320	55979	154430
5321	55989	154418
5322	56000	154409
5323	56010	154397
5324	56020	154384
5325	56030	154372
5326	56040	154360
5327	56052	154355
5328	56062	154341
5329	56072	154330
5330	56084	154323
5331	56095	154313
5332	56106	154306
5333	56117	154296
5334	56127	154283
5335	56138	154274
5336	56148	154262
5337	56159	154254
5338	56169	154243
5339	56179	154231
5340	56190	154222
5341	56201	154211
5342	56212	154204
5343	56222	154190
5344	56233	154181
5345	56244	154172
5346	56254	154160
5347	56265	154151
5348	56275	154140
5349	56285	154127
5350	56294	154113
5351	56304	154100
5352	56314	154088
5353	56330	154093
5354	56340	154082
5355	56351	154073
5356	56361	154060
5357	56371	154049
5358	56382	154038
5359	56393	154029
5360	56403	154016
5361	56412	154003
5362	56423	153994
5363	56434	153984
5364	56444	153973
5365	56454	153961
5366	56465	153951
5367	56475	153939
5368	56485	153929
5369	56495	153917
5370	56505	153904
5371	56516	153893
5372	56526	153882
5373	56538	153875
5374	56548	153863
5375	56557	153849
5376	56567	153838
5377	56577	153826
5378	56588	153816
5379	56599	153806
5380	56609	153795
5381	56619	153782
5382	56629	153772
5383	56639	153759
5384	56650	153749
5385	56660	153737
5386	56670	153725
5387	56680	153715
5388	56690	153703
5389	56700	153691
5390	56710	153680
5391	56720	153667
5392	56730	153655
5393	56740	153642
5394	56750	153632
5395	56762	153624
5396	56772	153613
5397	56783	153604
5398	56794	153594
5399	56804	153582
5400	56815	153572
5401	56825	153560
5402	56836	153551
5403	56846	153539
5404	56855	153526
5405	56866	153517
5406	56877	153507
5407	56887	153495
5408	56897	153483
5409	56907	153470
5410	56917	153459
5411	56927	153448
5412	56938	153437
5413	56948	153426
5414	56959	153416
5415	56969	153405
5416	56979	153393
5417	56989	153381
5418	57000	153371
5419	57009	153358
5420	57019	153346
5421	57029	153334
5422	57040	153325
5423	57050	153313
5424	57060	153299
5425	57070	153289
5426	57081	153279
5427	57090	153265
5428	57100	153252
5429	57111	153244
5430	57122	153233
5431	57133	153225
5432	57145	153218
5433	57155	153206
5434	57164	153192
5435	57173	153177
5436	57183	153165
5437	57193	153152
5438	57204	153145
5439	57214	153131
5440	57223	153117
5441	57232	153104
5442	57243	153094
5443	57253	153081
5444	57263	153070
5445	57274	153062
5446	57284	153050
5447	57294	153036
5448	57303	153023
5449	57313	153011
5450	57323	153000
5451	57333	152987
5452	57342	152973
5453	57352	152961
5454	57362	152949
5455	57372	152937
5456	57382	152924
